SKU;Producto;Fecha;TipoOperacion;Entrada;Salida;Saldo;Documento;Mes
2070424;PANTALON CUYANOS SPANDEX ANTIACIDO CANVAS HOMBRE COLOR;2026-07-06;99;0.0;1.0;155.0;00 0000002981;2026-07
2070425;PANTALON CUYANOS SPANDEX ANTIACIDO CANVAS HOMBRE COLOR;2026-07-06;99;0.0;1.0;65.0;00 0000002981;2026-07
2070426;PANTALON CUYANOS SPANDEX ANTIACIDO CANVAS HOMBRE COLOR;2026-07-06;99;0.0;1.0;35.0;00 0000002981;2026-07
2070427;PANTALON CUYANOS SPANDEX ANTIACIDO CANVAS HOMBRE COLOR;2026-07-06;99;0.0;1.0;29.0;00 0000002981;2026-07
2071423;PANTALON CUYANOS SPANDEX ANTIACIDO CANVAS HOMBRE COLOR;2026-07-06;99;0.0;20.0;99.0;00 0000114436;2026-07
2080421;PANTALON CUYANOS SPANDEX ANTIACIDO CANVAS MUJER COLOR;2026-07-06;11;0.0;4.0;16.0;00 0000005368;2026-07
2093310;Parka Guardia Decreto D867 Rojo Altavisibilidad Testeada T/XS;2026-07-06;11;0.0;5.0;136.0;00 0000011168;2026-07
210111;Pique Hombre M/L Blanco 60/40 T/S;2026-07-06;11;0.0;30.0;113.0;00 0000011168;2026-07
210112;Pique Hombre M/L Blanco 60/40 T/M;2026-07-06;21;1.0;0.0;356.0;00 0000005372;2026-07
210116;Pique Hombre M/L Blanco 60/40 T/XXXL;2026-07-06;11;0.0;6.0;62.0;00 0000005366;2026-07
210211;Pique Hombre M/L Gris 60/40 T/S;2026-07-06;99;0.0;80.0;209.0;00 0000001861;2026-07
210212;Pique Hombre M/L Gris 60/40 T/M;2026-07-06;99;21.0;0.0;839.0;00 0000003284;2026-07
210212;Pique Hombre M/L Gris 60/40 T/M;2026-07-06;99;0.0;3.0;836.0;00 0000114471;2026-07
210213;Pique Hombre M/L Gris 60/40 T/L;2026-07-06;99;17.0;0.0;1026.0;00 0000003284;2026-07
210213;Pique Hombre M/L Gris 60/40 T/L;2026-07-06;99;0.0;1.0;1025.0;00 0000114471;2026-07
210214;Pique Hombre M/L Gris 60/40 T/XL;2026-07-06;99;0.0;60.0;559.0;00 0000001861;2026-07
210217;Pique Hombre M/L Gris 60/40 T/XXXXL;2026-07-06;21;2.0;0.0;2.0;00 0000011911;2026-07
210223;Pique Hombre M/L Gris 230 T/L;2026-07-06;99;18.0;0.0;619.0;00 0000003284;2026-07
210223;Pique Hombre M/L Gris 230 T/L;2026-07-06;99;0.0;1.0;618.0;00 0000001901;2026-07
210224;Pique Hombre M/L Gris 230 T/XL;2026-07-06;99;14.0;0.0;364.0;00 0000003284;2026-07
210311;Pique Hombre M/L Rojo 60/40 T/S;2026-07-06;21;17.0;0.0;168.0;00 0000005372;2026-07
210311;Pique Hombre M/L Rojo 60/40 T/S;2026-07-06;99;0.0;40.0;128.0;00 0000114473;2026-07
210312;Pique Hombre M/L Rojo 60/40 T/M;2026-07-06;21;26.0;0.0;263.0;00 0000005372;2026-07
210312;Pique Hombre M/L Rojo 60/40 T/M;2026-07-06;99;0.0;40.0;223.0;00 0000114473;2026-07
210312;Pique Hombre M/L Rojo 60/40 T/M;2026-07-06;11;0.0;23.0;200.0;00 0000005366;2026-07
2103122;Parka Austral Naranjo Flúor T-M;2026-07-06;99;2.0;0.0;61.0;00 007066;2026-07
2103123;Parka Austral Naranjo Flúor T-L;2026-07-06;99;5.0;0.0;108.0;00 007066;2026-07
2103123;Parka Austral Naranjo Flúor T-L;2026-07-06;99;0.0;1.0;107.0;00 0000114426;2026-07
2103123;Parka Austral Naranjo Flúor T-L;2026-07-06;11;0.0;6.0;101.0;00 0000005366;2026-07
2103123;Parka Austral Naranjo Flúor T-L;2026-07-06;11;0.0;5.0;96.0;00 0000005368;2026-07
2103124;Parka Austral Naranjo Flúor T-XL;2026-07-06;99;7.0;0.0;85.0;00 007066;2026-07
2103124;Parka Austral Naranjo Flúor T-XL;2026-07-06;11;0.0;7.0;78.0;00 0000005368;2026-07
2103126;Parka Austral Naranjo Flúor T-XXXL;2026-07-06;99;1.0;0.0;23.0;00 007066;2026-07
210313;Pique Hombre M/L Rojo 60/40 T/L;2026-07-06;99;0.0;40.0;155.0;00 0000114473;2026-07
210321;Pique Hombre M/L Rojo 230 T/S;2026-07-06;21;12.0;0.0;75.0;00 0000005372;2026-07
210321;Pique Hombre M/L Rojo 230 T/S;2026-07-06;99;0.0;13.0;62.0;00 0000114400;2026-07
210322;Pique Hombre M/L Rojo 230 T/M;2026-07-06;21;30.0;0.0;248.0;00 0000005372;2026-07
210322;Pique Hombre M/L Rojo 230 T/M;2026-07-06;99;0.0;33.0;215.0;00 0000114400;2026-07
2103222;Parka Austral Amarillo Flúor T-M;2026-07-06;99;0.0;2.0;52.0;00 0000114456;2026-07
2103223;Parka Austral Amarillo Flúor T-L;2026-07-06;21;8.0;0.0;73.0;00 0000005372;2026-07
2103223;Parka Austral Amarillo Flúor T-L;2026-07-06;99;0.0;5.0;68.0;00 0000114456;2026-07
2103223;Parka Austral Amarillo Flúor T-L;2026-07-06;99;0.0;2.0;66.0;00 0000114523;2026-07
2103224;Parka Austral Amarillo Flúor T-XL;2026-07-06;21;2.0;0.0;32.0;00 0000005372;2026-07
2103224;Parka Austral Amarillo Flúor T-XL;2026-07-06;99;0.0;7.0;25.0;00 0000114456;2026-07
2103224;Parka Austral Amarillo Flúor T-XL;2026-07-06;11;0.0;5.0;20.0;00 0000005368;2026-07
2103225;Parka Austral Amarillo Flúor T-XXL;2026-07-06;99;0.0;1.0;34.0;00 0000114523;2026-07
2103226;Parka Austral Amarillo Flúor T-XXXL;2026-07-06;99;0.0;1.0;17.0;00 0000114456;2026-07
210323;Pique Hombre M/L Rojo 230 T/L;2026-07-06;21;18.0;0.0;288.0;00 0000005372;2026-07
210323;Pique Hombre M/L Rojo 230 T/L;2026-07-06;99;0.0;20.0;268.0;00 0000114400;2026-07
210324;Pique Hombre M/L Rojo 230 T/XL;2026-07-06;21;9.0;0.0;213.0;00 0000005372;2026-07
210324;Pique Hombre M/L Rojo 230 T/XL;2026-07-06;99;0.0;7.0;206.0;00 0000114400;2026-07
210325;Pique Hombre M/L Rojo 230 T/XXL;2026-07-06;99;0.0;9.0;86.0;00 0000114400;2026-07
210326;Pique Hombre M/L Rojo 230 T/XXXL;2026-07-06;99;0.0;1.0;71.0;00 0000114400;2026-07
210411;Pique Hombre M/L Marino 60/40 T/S;2026-07-06;99;78.0;0.0;248.0;00 0000003284;2026-07
210411;Pique Hombre M/L Marino 60/40 T/S;2026-07-06;99;0.0;20.0;228.0;00 0000114415;2026-07
210412;Pique Hombre M/L Marino 60/40 T/M;2026-07-06;99;74.0;0.0;1331.0;00 0000003284;2026-07
210412;Pique Hombre M/L Marino 60/40 T/M;2026-07-06;99;0.0;30.0;1301.0;00 0000114415;2026-07
210412;Pique Hombre M/L Marino 60/40 T/M;2026-07-06;99;0.0;3.0;1298.0;00 0000114471;2026-07
210413;Pique Hombre M/L Marino 60/40 T/L;2026-07-06;99;93.0;0.0;2912.0;00 0000003284;2026-07
210413;Pique Hombre M/L Marino 60/40 T/L;2026-07-06;99;0.0;9.0;2903.0;00 0000114374;2026-07
210413;Pique Hombre M/L Marino 60/40 T/L;2026-07-06;99;0.0;30.0;2873.0;00 0000114415;2026-07
210414;Pique Hombre M/L Marino 60/40 T/XL;2026-07-06;99;0.0;30.0;2024.0;00 0000001861;2026-07
210415;Pique Hombre M/L Marino 60/40 T/XXL;2026-07-06;99;0.0;3.0;497.0;00 0000001876;2026-07
210415;Pique Hombre M/L Marino 60/40 T/XXL;2026-07-06;11;0.0;50.0;447.0;00 0000005366;2026-07
210415;Pique Hombre M/L Marino 60/40 T/XXL;2026-07-06;11;0.0;50.0;397.0;00 0000011163;2026-07
210416;Pique Hombre M/L Marino 60/40 T/XXXL;2026-07-06;99;0.0;6.0;192.0;00 0000001861;2026-07
210416;Pique Hombre M/L Marino 60/40 T/XXXL;2026-07-06;11;0.0;50.0;142.0;00 0000011168;2026-07
210421;Pique Hombre M/L Marino 230 T/S;2026-07-06;11;0.0;72.0;515.0;00 0000005367;2026-07
210422;Pique Hombre M/L Marino 230 T/M;2026-07-06;21;118.0;0.0;1150.0;00 0000005372;2026-07
210422;Pique Hombre M/L Marino 230 T/M;2026-07-06;11;0.0;129.0;1021.0;00 0000005367;2026-07
210423;Pique Hombre M/L Marino 230 T/L;2026-07-06;21;200.0;0.0;1193.0;00 0000005372;2026-07
210423;Pique Hombre M/L Marino 230 T/L;2026-07-06;11;0.0;102.0;1091.0;00 0000005367;2026-07
210424;Pique Hombre M/L Marino 230 T/XL;2026-07-06;21;95.0;0.0;1170.0;00 0000005372;2026-07
210424;Pique Hombre M/L Marino 230 T/XL;2026-07-06;11;0.0;45.0;1125.0;00 0000005367;2026-07
210425;Pique Hombre M/L Marino 230 T/XXL;2026-07-06;21;71.0;0.0;438.0;00 0000005372;2026-07
210425;Pique Hombre M/L Marino 230 T/XXL;2026-07-06;11;0.0;21.0;417.0;00 0000005367;2026-07
210426;Pique Hombre M/L Marino 230 T/XXXL;2026-07-06;21;17.0;0.0;20.0;00 0000011911;2026-07
210426;Pique Hombre M/L Marino 230 T/XXXL;2026-07-06;99;0.0;17.0;3.0;00 0000114438;2026-07
210427;Pique Hombre M/L Marino 230 T/XXXXL;2026-07-06;11;0.0;17.0;16.0;00 0000005359;2026-07
210511;Pique Hombre M/L Negro 60/40 T/S;2026-07-06;21;34.0;0.0;598.0;00 0000005372;2026-07
210511;Pique Hombre M/L Negro 60/40 T/S;2026-07-06;99;0.0;1.0;597.0;00 0000114446;2026-07
210511;Pique Hombre M/L Negro 60/40 T/S;2026-07-06;99;0.0;10.0;587.0;00 0000114478;2026-07
210511;Pique Hombre M/L Negro 60/40 T/S;2026-07-06;99;0.0;15.0;572.0;00 0000114481;2026-07
210511;Pique Hombre M/L Negro 60/40 T/S;2026-07-06;11;0.0;10.0;562.0;00 0000005368;2026-07
210512;Pique Hombre M/L Negro 60/40 T/M;2026-07-06;21;6.0;0.0;715.0;00 0000005372;2026-07
210512;Pique Hombre M/L Negro 60/40 T/M;2026-07-06;99;0.0;2.0;713.0;00 0000114373;2026-07
210512;Pique Hombre M/L Negro 60/40 T/M;2026-07-06;99;0.0;15.0;698.0;00 0000114446;2026-07
210512;Pique Hombre M/L Negro 60/40 T/M;2026-07-06;99;0.0;10.0;688.0;00 0000114478;2026-07
210512;Pique Hombre M/L Negro 60/40 T/M;2026-07-06;99;0.0;15.0;673.0;00 0000114481;2026-07
210512;Pique Hombre M/L Negro 60/40 T/M;2026-07-06;99;0.0;2.0;671.0;00 0000114485;2026-07
210512;Pique Hombre M/L Negro 60/40 T/M;2026-07-06;99;0.0;4.0;667.0;00 0000114491;2026-07
210513;Pique Hombre M/L Negro 60/40 T/L;2026-07-06;21;33.0;0.0;950.0;00 0000005372;2026-07
210513;Pique Hombre M/L Negro 60/40 T/L;2026-07-06;99;0.0;22.0;928.0;00 0000114446;2026-07
210513;Pique Hombre M/L Negro 60/40 T/L;2026-07-06;99;0.0;10.0;918.0;00 0000114478;2026-07
210513;Pique Hombre M/L Negro 60/40 T/L;2026-07-06;99;0.0;15.0;903.0;00 0000114481;2026-07
210513;Pique Hombre M/L Negro 60/40 T/L;2026-07-06;99;0.0;4.0;899.0;00 0000114485;2026-07
210513;Pique Hombre M/L Negro 60/40 T/L;2026-07-06;99;0.0;4.0;895.0;00 0000114491;2026-07
210513;Pique Hombre M/L Negro 60/40 T/L;2026-07-06;99;0.0;2.0;893.0;00 0000114444;2026-07
210513;Pique Hombre M/L Negro 60/40 T/L;2026-07-06;99;0.0;1.0;892.0;00 0000114412;2026-07
210513;Pique Hombre M/L Negro 60/40 T/L;2026-07-06;11;0.0;10.0;882.0;00 0000005368;2026-07
210514;Pique Hombre M/L Negro 60/40 T/XL;2026-07-06;21;24.0;0.0;644.0;00 0000005372;2026-07
210514;Pique Hombre M/L Negro 60/40 T/XL;2026-07-06;99;0.0;3.0;641.0;00 0000114446;2026-07
210514;Pique Hombre M/L Negro 60/40 T/XL;2026-07-06;99;0.0;10.0;631.0;00 0000114478;2026-07
210514;Pique Hombre M/L Negro 60/40 T/XL;2026-07-06;99;0.0;1.0;630.0;00 0000114485;2026-07
210514;Pique Hombre M/L Negro 60/40 T/XL;2026-07-06;99;0.0;3.0;627.0;00 0000114491;2026-07
210515;Pique Hombre M/L Negro 60/40 T/XXL;2026-07-06;99;0.0;9.0;552.0;00 0000114446;2026-07
210515;Pique Hombre M/L Negro 60/40 T/XXL;2026-07-06;99;0.0;10.0;542.0;00 0000114478;2026-07
210515;Pique Hombre M/L Negro 60/40 T/XXL;2026-07-06;99;0.0;3.0;539.0;00 0000114485;2026-07
210515;Pique Hombre M/L Negro 60/40 T/XXL;2026-07-06;99;0.0;1.0;538.0;00 0000114412;2026-07
210516;Pique Hombre M/L Negro 60/40 T/XXXL;2026-07-06;21;1.0;0.0;181.0;00 0000005372;2026-07
210516;Pique Hombre M/L Negro 60/40 T/XXXL;2026-07-06;99;0.0;10.0;171.0;00 0000114478;2026-07
210516;Pique Hombre M/L Negro 60/40 T/XXXL;2026-07-06;99;0.0;1.0;170.0;00 0000114491;2026-07
210517;Pique Hombre M/L Negro 60/40 T/XXXXL;2026-07-06;99;0.0;8.0;29.0;00 0000114446;2026-07
210521;Pique Hombre M/L Negro 230 T/S;2026-07-06;21;31.0;0.0;71.0;00 0000005372;2026-07
210521;Pique Hombre M/L Negro 230 T/S;2026-07-06;99;0.0;13.0;58.0;00 0000114400;2026-07
210521;Pique Hombre M/L Negro 230 T/S;2026-07-06;99;0.0;2.0;56.0;00 0000114407;2026-07
210521;Pique Hombre M/L Negro 230 T/S;2026-07-06;99;0.0;2.0;54.0;00 0000509562;2026-07
210522;Pique Hombre M/L Negro 230 T/M;2026-07-06;21;1.0;0.0;1.0;00 0000011911;2026-07
210522;Pique Hombre M/L Negro 230 T/M;2026-07-06;99;67.0;0.0;68.0;00 0000003284;2026-07
210522;Pique Hombre M/L Negro 230 T/M;2026-07-06;99;0.0;33.0;35.0;00 0000114528;2026-07
210522;Pique Hombre M/L Negro 230 T/M;2026-07-06;99;0.0;1.0;34.0;00 0000509562;2026-07
210523;Pique Hombre M/L Negro 230 T/L;2026-07-06;21;23.0;0.0;690.0;00 0000005372;2026-07
210523;Pique Hombre M/L Negro 230 T/L;2026-07-06;99;0.0;20.0;670.0;00 0000114400;2026-07
210523;Pique Hombre M/L Negro 230 T/L;2026-07-06;99;0.0;13.0;657.0;00 0000114407;2026-07
210524;Pique Hombre M/L Negro 230 T/XL;2026-07-06;21;54.0;0.0;393.0;00 0000005372;2026-07
210524;Pique Hombre M/L Negro 230 T/XL;2026-07-06;99;0.0;7.0;386.0;00 0000114400;2026-07
210524;Pique Hombre M/L Negro 230 T/XL;2026-07-06;99;0.0;13.0;373.0;00 0000114407;2026-07
210525;Pique Hombre M/L Negro 230 T/XXL;2026-07-06;21;39.0;0.0;212.0;00 0000005372;2026-07
210525;Pique Hombre M/L Negro 230 T/XXL;2026-07-06;99;0.0;9.0;203.0;00 0000114400;2026-07
210525;Pique Hombre M/L Negro 230 T/XXL;2026-07-06;99;0.0;6.0;197.0;00 0000114407;2026-07
210525;Pique Hombre M/L Negro 230 T/XXL;2026-07-06;99;0.0;1.0;196.0;00 0000509562;2026-07
210526;Pique Hombre M/L Negro 230 T/XXXL;2026-07-06;99;0.0;1.0;3.0;00 0000114400;2026-07
210526;Pique Hombre M/L Negro 230 T/XXXL;2026-07-06;99;0.0;1.0;2.0;00 0000114407;2026-07
210526;Pique Hombre M/L Negro 230 T/XXXL;2026-07-06;99;0.0;1.0;1.0;00 0000114407;2026-07
210527;Pique Hombre M/L Negro 230 T/XXXXL;2026-07-06;11;0.0;4.0;69.0;00 0000005368;2026-07
210622;Pique Hombre M/L Amarillo 230 T/M;2026-07-06;11;0.0;4.0;67.0;00 0000005368;2026-07
210722;Pique Hombre M/L Rey 230 T/M;2026-07-06;99;0.0;3.0;49.0;00 0000001895;2026-07
210724;Pique Hombre M/L Rey 230 T/XL;2026-07-06;99;100.0;0.0;277.0;00 0000003284;2026-07
210724;Pique Hombre M/L Rey 230 T/XL;2026-07-06;99;0.0;6.0;271.0;00 0000001895;2026-07
210725;Pique Hombre M/L Rey 230 T/XXL;2026-07-06;99;0.0;3.0;91.0;00 0000001895;2026-07
210726;Pique Hombre M/L Rey 230 T/XXXL;2026-07-06;99;0.0;3.0;88.0;00 0000001895;2026-07
210826;Pique Hombre M/L Verde 230 T/XXXL;2026-07-06;11;0.0;12.0;91.0;00 0000005366;2026-07
211021;Pique Hombre M/L Naranjo 230 T/S;2026-07-06;99;0.0;11.0;0.0;00 0000114479;2026-07
211022;Pique Hombre M/L Naranjo 230 T/M;2026-07-06;99;0.0;24.0;0.0;00 0000114479;2026-07
211023;Pique Hombre M/L Naranjo 230 T/L;2026-07-06;99;0.0;65.0;52.0;00 0000114479;2026-07
211023;Pique Hombre M/L Naranjo 230 T/L;2026-07-06;99;0.0;30.0;22.0;00 0000114536;2026-07
211025;Pique Hombre M/L Naranjo 230 T/XXL;2026-07-06;99;0.0;65.0;136.0;00 0000114479;2026-07
211422;Pique Hombre M/L Gris Acero 230 T/M;2026-07-06;99;0.0;2.0;116.0;00 0000114394;2026-07
211422;Pique Hombre M/L Gris Acero 230 T/M;2026-07-06;99;0.0;1.0;115.0;00 0000114491;2026-07
211423;Pique Hombre M/L Gris Acero 230 T/L;2026-07-06;99;0.0;2.0;211.0;00 0000114394;2026-07
211423;Pique Hombre M/L Gris Acero 230 T/L;2026-07-06;99;0.0;4.0;207.0;00 0000114491;2026-07
211424;Pique Hombre M/L Gris Acero 230 T/XL;2026-07-06;99;0.0;3.0;128.0;00 0000114491;2026-07
2134020;OVEROL CODPA 360° ANTIACIDO CANVAS BICOLOR HOMBRE TXS;2026-07-06;99;18.0;0.0;18.0;00 0000003284;2026-07
2134022;OVEROL CODPA 360° ANTIACIDO CANVAS BICOLOR HOMBRE TM;2026-07-06;99;20.0;0.0;199.0;00 0000003284;2026-07
2134025;OVEROL CODPA 360° ANTIACIDO CANVAS BICOLOR HOMBRE TXXL;2026-07-06;21;1.0;0.0;67.0;00 0000005372;2026-07
2134025;OVEROL CODPA 360° ANTIACIDO CANVAS BICOLOR HOMBRE TXXL;2026-07-06;99;0.0;14.0;53.0;00 0000001845;2026-07
2134025;OVEROL CODPA 360° ANTIACIDO CANVAS BICOLOR HOMBRE TXXL;2026-07-06;11;0.0;26.0;27.0;00 0000005366;2026-07
2141023;OVEROL MANQUEHUE 360° POPLIN HOMBRE COLOR NARANJO TL;2026-07-06;11;0.0;46.0;96.0;00 0000005366;2026-07
22001;Gorro Francés Blanco;2026-07-06;99;0.0;10.0;556.0;00 0000114401;2026-07
22005;Gorro Francés Negro;2026-07-06;99;0.0;2.0;216.0;00 0000001901;2026-07
22005;Gorro Francés Negro;2026-07-06;99;0.0;4.0;212.0;00 0000114444;2026-07
22105;Bandana Gabardina Negro;2026-07-06;11;0.0;4.0;0.0;00 0000005359;2026-07
22205;Pechera Gabardina Negro;2026-07-06;99;0.0;4.0;1283.0;00 0000001901;2026-07
22205;Pechera Gabardina Negro;2026-07-06;11;0.0;21.0;1262.0;00 0000005366;2026-07
223122;Dryfit C/Polo C/R Hombre Ml OrangeFlúor T/M;2026-07-06;99;0.0;3.0;331.0;00 0000114387;2026-07
223122;Dryfit C/Polo C/R Hombre Ml OrangeFlúor T/M;2026-07-06;11;0.0;4.0;327.0;00 0000005368;2026-07
223123;Dryfit C/Polo C/R Hombre Ml OrangeFlúor T/L;2026-07-06;99;0.0;3.0;304.0;00 0000114387;2026-07
223123;Dryfit C/Polo C/R Hombre Ml OrangeFlúor T/L;2026-07-06;11;0.0;4.0;300.0;00 0000005368;2026-07
22505;Mandil Corto Gabardina Negro;2026-07-06;99;0.0;100.0;4.0;00 0000114424;2026-07
22505;Mandil Corto Gabardina Negro;2026-07-06;99;0.0;4.0;0.0;00 0000001901;2026-07
2260162;Chaqueta Chef Basica Blanco T/M;2026-07-06;99;0.0;2.0;483.0;00 0000001901;2026-07
2260562;Chaqueta Chef Basica Negro T/M;2026-07-06;99;0.0;6.0;141.0;00 0000114531;2026-07
2260564;Chaqueta Chef Basica Negro T/XL;2026-07-06;99;0.0;1.0;90.0;00 0000001901;2026-07
2273653;Pantalón Pdp Negro/Blanco T/L;2026-07-06;21;1.0;0.0;220.0;00 0000005372;2026-07
2280552;Pantalón Unisex Chef Gabardina Negro T/M;2026-07-06;99;0.0;2.0;5.0;00 0000001901;2026-07
2280553;Pantalón Unisex Chef Gabardina Negro T/L;2026-07-06;21;1.0;0.0;174.0;00 0000005372;2026-07
2280553;Pantalón Unisex Chef Gabardina Negro T/L;2026-07-06;99;0.0;40.0;134.0;00 0000001844;2026-07
2280554;Pantalón Unisex Chef Gabardina Negro T/XL;2026-07-06;99;0.0;1.0;15.0;00 0000001901;2026-07
2280554;Pantalón Unisex Chef Gabardina Negro T/XL;2026-07-06;99;0.0;15.0;0.0;00 0000001844;2026-07
2290562;Chaqueta Chef Mujer Negro T/M;2026-07-06;99;0.0;6.0;76.0;00 0000114531;2026-07
2290564;Chaqueta Chef Mujer Negro T/XL;2026-07-06;99;0.0;3.0;23.0;00 0000114531;2026-07
2303225;Jadinera Térmica Austral Amarillo Flúor T-XXL;2026-07-06;11;0.0;4.0;32.0;00 0000005368;2026-07
233124;Dryfit C/Camisero C/R Hombre Ml Naranjo Flúor T/XL;2026-07-06;99;14.0;0.0;59.0;00 0000003284;2026-07
240726;Dry Fresh Hombre MC cuello camisero Azul Rey T/XXXL;2026-07-06;11;0.0;5.0;110.0;00 0000011168;2026-07
241423;Dry Fresh Hombre MC cuello camisero Gris Acero T/L;2026-07-06;11;0.0;5.0;108.0;00 0000005368;2026-07
250422;Dry Fresh Hombre ML cuello camisero Azul Marino TM;2026-07-06;99;0.0;2.0;427.0;00 0000114385;2026-07
250424;Dry Fresh Hombre ML cuello camisero Azul Marino TXL;2026-07-06;99;0.0;3.0;581.0;00 0000114402;2026-07
250521;Dry Fresh Hombre ML cuello camisero Negro T/S;2026-07-06;99;0.0;3.0;70.0;00 0000001857;2026-07
250523;Dry Fresh Hombre ML cuello camisero Negro T/L;2026-07-06;99;0.0;1.0;131.0;00 0000114444;2026-07
250722;Dry Fresh Hombre ML cuello camisero Azul Rey T/M;2026-07-06;99;15.0;0.0;58.0;00 0000003284;2026-07
250726;Dry Fresh Hombre ML cuello camisero Azul Rey T/XXXL;2026-07-06;11;0.0;4.0;100.0;00 0000011168;2026-07
251422;Dry Fresh Hombre ML cuello camisero Gris Acero T/M;2026-07-06;99;0.0;2.0;3.0;00 0000114385;2026-07
260422;Dry Fresh Mujer MC cuello camisero Azul Marino T/M;2026-07-06;11;0.0;5.0;0.0;00 0000005359;2026-07
280524;Dry Fit Energy Hombre MC Negro T/XL;2026-07-06;11;0.0;7.0;3.0;00 0000011163;2026-07
300121;Pique Mujer M/C Blanco 230 T/S;2026-07-06;11;0.0;4.0;76.0;00 0000005368;2026-07
300211;Pique Mujer M/C Melange 60/40 T/S;2026-07-06;99;0.0;14.0;195.0;00 0000114452;2026-07
300212;Pique Mujer M/C Melange 60/40 T/M;2026-07-06;99;0.0;12.0;251.0;00 0000114452;2026-07
300213;Pique Mujer M/C Melange 60/40 T/L;2026-07-06;99;0.0;6.0;159.0;00 0000114452;2026-07
300214;Pique Mujer M/C Melange 60/40 T/XL;2026-07-06;99;0.0;2.0;146.0;00 0000114452;2026-07
300422;Pique Mujer M/C Marino 230 T/M;2026-07-06;99;13.0;0.0;312.0;00 0000003284;2026-07
300511;Pique Mujer M/C Negro 60/40 T/S;2026-07-06;21;12.0;0.0;235.0;00 0000005372;2026-07
300511;Pique Mujer M/C Negro 60/40 T/S;2026-07-06;99;0.0;2.0;233.0;00 0000114452;2026-07
300512;Pique Mujer M/C Negro 60/40 T/M;2026-07-06;99;21.0;0.0;511.0;00 0000003284;2026-07
300512;Pique Mujer M/C Negro 60/40 T/M;2026-07-06;99;0.0;4.0;507.0;00 0000114452;2026-07
300512;Pique Mujer M/C Negro 60/40 T/M;2026-07-06;99;0.0;1.0;506.0;00 0000114505;2026-07
300513;Pique Mujer M/C Negro 60/40 T/L;2026-07-06;99;0.0;2.0;234.0;00 0000114452;2026-07
300513;Pique Mujer M/C Negro 60/40 T/L;2026-07-06;99;0.0;2.0;232.0;00 0000114471;2026-07
300514;Pique Mujer M/C Negro 60/40 T/XL;2026-07-06;99;0.0;2.0;216.0;00 0000114452;2026-07
300516;Pique Mujer M/C Negro 60/40 T/XXXL;2026-07-06;11;0.0;5.0;26.0;00 0000005368;2026-07
300521;Pique Mujer M/C Negro 230 T/S;2026-07-06;99;0.0;5.0;219.0;00 0000114407;2026-07
300522;Pique Mujer M/C Negro 230 T/M;2026-07-06;99;14.0;0.0;132.0;00 0000003284;2026-07
300522;Pique Mujer M/C Negro 230 T/M;2026-07-06;99;0.0;4.0;128.0;00 0000114407;2026-07
300523;Pique Mujer M/C Negro 230 T/L;2026-07-06;99;0.0;6.0;79.0;00 0000114407;2026-07
300524;Pique Mujer M/C Negro 230 T/XL;2026-07-06;99;13.0;0.0;116.0;00 0000003284;2026-07
300525;Pique Mujer M/C Negro 230 T/XXL;2026-07-06;99;0.0;3.0;66.0;00 0000114407;2026-07
310112;Pique Mujer M/L Blanco 60/40 T/M;2026-07-06;11;0.0;6.0;0.0;00 0000005359;2026-07
310115;Pique Mujer M/L Blanco 60/40 T/XXL;2026-07-06;21;9.0;0.0;23.0;00 0000005372;2026-07
310123;Pique Mujer M/L Blanco 230 T/L;2026-07-06;21;6.0;0.0;6.0;00 0000011910;2026-07
310123;Pique Mujer M/L Blanco 230 T/L;2026-07-06;21;6.0;0.0;12.0;00 0000005372;2026-07
310123;Pique Mujer M/L Blanco 230 T/L;2026-07-06;11;0.0;6.0;6.0;00 0000005366;2026-07
310213;Pique Mujer M/L Melange 60/40 T/L;2026-07-06;11;0.0;3.0;0.0;00 0000005359;2026-07
310223;Pique Mujer M/L Gris 230 T/L;2026-07-06;21;2.0;0.0;197.0;00 0000005372;2026-07
310311;Pique Mujer M/L Rojo 60/40 T/S;2026-07-06;99;0.0;22.0;245.0;00 0000114473;2026-07
310311;Pique Mujer M/L Rojo 60/40 T/S;2026-07-06;11;0.0;145.0;100.0;00 0000005368;2026-07
310312;Pique Mujer M/L Rojo 60/40 T/M;2026-07-06;99;0.0;12.0;497.0;00 0000114473;2026-07
310313;Pique Mujer M/L Rojo 60/40 T/L;2026-07-06;99;0.0;24.0;38.0;00 0000114473;2026-07
310313;Pique Mujer M/L Rojo 60/40 T/L;2026-07-06;11;0.0;38.0;0.0;00 0000005368;2026-07
310314;Pique Mujer M/L Rojo 60/40 T/XL;2026-07-06;99;0.0;4.0;177.0;00 0000114473;2026-07
310315;Pique Mujer M/L Rojo 60/40 T/XXL;2026-07-06;99;0.0;4.0;177.0;00 0000114473;2026-07
310321;Pique Mujer M/L Rojo 230 T/S;2026-07-06;99;0.0;3.0;112.0;00 0000114400;2026-07
310322;Pique Mujer M/L Rojo 230 T/M;2026-07-06;99;0.0;22.0;74.0;00 0000114400;2026-07
310323;Pique Mujer M/L Rojo 230 T/L;2026-07-06;99;0.0;10.0;77.0;00 0000114400;2026-07
310324;Pique Mujer M/L Rojo 230 T/XL;2026-07-06;99;0.0;8.0;42.0;00 0000114400;2026-07
310325;Pique Mujer M/L Rojo 230 T/XXL;2026-07-06;99;0.0;3.0;111.0;00 0000114400;2026-07
